category,concept_en,instance_English,instance_German,instance_Spanish,norm_rating_English,norm_rating_German,norm_rating_Spanish,n_languages,in_multiple_languages,llama_typicality
electronic device,PRINTER,printer,,,0.8158317528843776,,,1,False,7.0
electronic device,PROJECTOR,projector,,,0.5802598828361956,,,1,False,7.0
electronic device,RECORD PLAYER,record player,,,0.4842266784830533,,,1,False,6.0
electronic device,REFRIGERATOR,refrigerator,,,0.5955451308669181,,,1,False,2.0
electronic device,REMOTE CONTROL,remote control,,,0.6845311776799458,,,1,False,7.0
electronic device,ROUTER,router,,,0.6170005148424631,,,1,False,6.0
electronic device,SCANNER,scanner,,,0.5894614755562418,,,1,False,7.0
electronic device,SCREEN,screen,,,0.5678873055061123,,,1,False,7.0
electronic device,SEWING MACHINE,sewing machine,,,0.3332489541371849,,,1,False,6.0
electronic device,SHREDDER,shredder,,,0.3722090899677224,,,1,False,6.0
electronic device,SLICER,slicer,,,0.0757363939956956,,,1,False,4.0
electronic device,SLOT MACHINE,slot machine,,,0.3093467640898831,,,1,False,6.0
electronic device,SMOKE ALARM,smoke alarm,,,0.3090091123345682,,,1,False,6.0
electronic device,STEREO,stereo,,,0.7490497427851442,,,1,False,6.0
electronic device,TABLET,tablet,,,0.8497718913780109,,,1,False,7.0
electronic device,TAPE RECORDER,tape recorder,,,0.5289487522031143,,,1,False,7.0
electronic device,TELEVISION,television,,,0.8936744329278269,,,1,False,7.0
electronic device,TOASTER,toaster,,,0.5517712189099124,,,1,False,6.0
electronic device,TOASTER OVEN,toaster oven,,,0.4953691864084497,,,1,False,6.0
electronic device,TREADMILL,treadmill,,,0.3768593440078753,,,1,False,5.0
electronic device,TURNTABLE,turntable,,,0.3201945310735412,,,1,False,6.0
electronic device,VACUUM,vacuum,,,0.5425297598185501,,,1,False,6.0
electronic device,VENDING MACHINE,vending machine,,,0.3818068307804914,,,1,False,6.0
electronic device,WAFFLE IRON,waffle iron,,,0.3137006946189456,,,1,False,4.0
electronic device,WASHING MACHINE,washing machine,,,0.573225295130361,,,1,False,6.0
electronic device,WATER HEATER,water heater,,,0.2735290213089638,,,1,False,6.0
electronic device,WEBCAM,webcam,,,0.729166370246592,,,1,False,7.0
farm animal,BISON,bison,,,0.0602080643673677,,,1,False,4.0
farm animal,BULL,bull,,,0.3791448677887034,,,1,False,2.0
farm animal,CALF,calf,,,0.6392651094652106,,,1,False,4.0
farm animal,CHICKEN,chicken,,,0.8689915619185934,,,1,False,7.0
farm animal,COW,cow,,,0.9155773015810093,,,1,False,7.0
farm animal,DONKEY,donkey,,,0.2582099947909907,,,1,False,4.0
farm animal,DUCK,duck,,,0.3229826681972531,,,1,False,2.0
farm animal,GOAT,goat,,,0.6168981533274145,,,1,False,5.0
farm animal,GOOSE,goose,,,0.2302947873411244,,,1,False,4.0
farm animal,HORSE,horse,,,0.6577819185628764,,,1,False,7.0
farm animal,LAMB,lamb,,,0.4689639989361202,,,1,False,6.0
farm animal,PIG,pig,,,0.7720398499705948,,,1,False,7.0
farm animal,PIGLET,piglet,,,0.4625001389245134,,,1,False,5.0
farm animal,RABBIT,rabbit,,,0.2918417868969774,,,1,False,5.0
farm animal,RAM,ram,,,0.1554249533862678,,,1,False,2.0
farm animal,ROOSTER,rooster,,,0.6712213627210053,,,1,False,6.0
farm animal,SHEEP,sheep,,,0.6214163637820571,,,1,False,7.0
farm animal,TURKEY,turkey,,,0.3537167395372589,,,1,False,6.0
fastener,BUTTON,button,,Botón,0.6819040823154212,,0.0492957746478873,2,True,5.0
fastener,BARRETTE,barrette,,,0.2944503133409842,,,1,False,5.0
fastener,BELT BUCKLE,belt buckle,,,0.6231170623601439,,,1,False,6.0
fastener,BOLT,bolt,,,0.516814257688975,,,1,False,5.0
fastener,BOW,bow,,,0.4383804963011231,,,1,False,2.0
fastener,BUCKLE,buckle,,,0.6510571104287131,,,1,False,6.0
fastener,CHAIN,chain,,,0.3724727641658754,,,1,False,4.0
fastener,CLASP,clasp,,,0.6295909149722029,,,1,False,6.0
fastener,CLOTHESPIN,clothespin,,,0.4668761172318647,,,1,False,6.0
fastener,COMBINATION LOCK,combination lock,,,0.3538220024132275,,,1,False,5.0
fastener,CUFFLINK,cufflink,,,0.2373175178766656,,,1,False,5.0
fastener,GASKET,gasket,,,0.1234518201182356,,,1,False,4.0
fastener,HAIRPIN,hairpin,,,0.3766046939534024,,,1,False,5.0
fastener,HOOK,hook,,,0.4727504197853944,,,1,False,4.0
fastener,KNOT,knot,,,0.4142201448569696,,,1,False,5.0
fastener,LATCH,latch,,,0.5410619899387754,,,1,False,5.0
fastener,LOCK,lock,,,0.4752996399697242,,,1,False,6.0
fastener,NAIL,nail,,,0.4149962212134585,,,1,False,6.0
fastener,PADLOCK,padlock,,,0.3363182664027476,,,1,False,6.0
fastener,PAPERCLIP,paperclip,,,0.636512975817677,,,1,False,6.0
fastener,PEG,peg,,,0.1535352882995047,,,1,False,6.0
fastener,PIN,pin,,,0.5948770674524059,,,1,False,6.0
fastener,RUBBER BAND,rubber band,,,0.4067504099257648,,,1,False,4.0
fastener,SAFETY PIN,safety pin,,,0.6849770537116538,,,1,False,7.0
fastener,SCREW,screw,,,0.5834666759706485,,,1,False,6.0
fastener,STAPLE,staple,,,0.6536666479294811,,,1,False,6.0
fastener,STRAP,strap,,,0.6224961724030647,,,1,False,6.0
fastener,TACK,tack,,,0.407065354106892,,,1,False,5.0
fastener,TAPE,tape,,,0.6140982062642291,,,1,False,4.0
fastener,THUMBTACK,thumbtack,,,0.4430866205097885,,,1,False,7.0
fastener,VELCRO,velcro,,,0.6123639681759442,,,1,False,6.0
fastener,ZIPPER,zipper,,,0.7187406318368645,,,1,False,7.0
food,CHICKEN,chicken,Huhn,Pollo,0.9302832605659532,0.8311111111111112,0.7816901408450704,3,True,2.0
food,APPLE,apple,Apfel,,0.8568123456965422,0.9894444444444443,,2,True,7.0
food,AVOCADO,avocado,Avocado,,0.6359484978686484,0.4956790123456789,,2,True,6.0
food,BANANA,banana,Banane,,0.8022916701323212,0.9472222222222224,,2,True,7.0
food,BEAN,bean,Bohne,,0.6201231953853323,0.7572222222222224,,2,True,5.0
food,BLUEBERRY,blueberry,Blaubeere,,0.5948098793604321,0.7677777777777779,,2,True,6.0
food,CARROT,carrot,Mohrrübe,,0.7206924959311857,0.9683333333333332,,2,True,7.0
food,CAULIFLOWER,cauliflower,Blumenkohl,,0.5483493137605491,0.9261111111111112,,2,True,6.0
food,CELERY,celery,Sellerie,,0.5567346141155938,0.693888888888889,,2,True,7.0
food,CHERRY,cherry,Kirsche,,0.5370054638133447,0.9366666666666666,,2,True,5.0
food,CRANBERRY,cranberry,Preiselbeere,,0.4365604074742529,0.6305555555555556,,2,True,6.0
food,CUCUMBER,cucumber,Gurke,,0.6257757771915199,0.9788888888888888,,2,True,6.0
food,FIG,fig,Feige,,0.2191128964753066,0.4827777777777778,,2,True,5.0
food,GINGER,ginger,Ingwer,,0.1663521471488546,0.3790849673202608,,2,True,4.0
food,GOOSE,goose,Gans,,0.1024703852572078,0.9577777777777778,,2,True,2.0
food,GRAPE,grape,Weintraube,,0.6196526763677447,0.9577777777777778,,2,True,6.0
food,LEMON,lemon,Zitrone,,0.4663508811680411,0.8522222222222222,,2,True,6.0
food,MANGO,mango,Mango,,0.5428062961727105,0.693888888888889,,2,True,6.0
food,MELON,melon,Melone,,0.6172634446488489,0.7677777777777779,,2,True,6.0
food,OLIVE,olive,Olive,,0.3957559948755065,0.4956790123456789,,2,True,5.0
food,ONION,onion,Zwiebel,,0.5384350227189934,0.8416666666666668,,2,True,7.0
food,PAPAYA,papaya,Papaya,,0.2748028778909818,0.3350000000000002,,2,True,6.0
food,PEA,pea,Erbse,,0.526469836712952,0.8416666666666668,,2,True,2.0
food,PEACH,peach,Pfirsich,,0.6059751005016498,0.9472222222222224,,2,True,6.0
food,PEAR,pear,Birne,,0.5831191513569908,0.9683333333333332,,2,True,6.0
food,PINEAPPLE,pineapple,Ananas,,0.6368852500736993,0.9155555555555556,,2,True,7.0
food,POMEGRANATE,pomegranate,Granatapfel,,0.3268215973196986,0.4222222222222221,,2,True,7.0
food,POTATO,potato,Kartoffel,,0.8184225384638719,0.922222222222222,,2,True,6.0
food,PUMPKIN,pumpkin,Kürbis,,0.3501463511904509,0.633333333333333,,2,True,6.0
food,RADISH,radish,Radieschen,,0.3464472515525764,0.8311111111111112,,2,True,5.0
food,RASPBERRY,raspberry,Himbeere,,0.5001538556429141,0.8733333333333334,,2,True,6.0
food,STRAWBERRY,strawberry,Erdbeere,,0.7446718230499724,0.9577777777777778,,2,True,7.0
food,TOMATO,tomato,Tomate,,0.6275344323923772,0.9683333333333332,,2,True,7.0
food,TURKEY,turkey,Pute,,0.7535145694427932,0.6622222222222225,,2,True,6.0
food,ALMOND,almond,,,0.5534563636729396,,,1,False,6.0
food,APPETIZER,appetizer,,,0.4866436919661225,,,1,False,7.0
food,APPLESAUCE,applesauce,,,0.6303824988144228,,,1,False,6.0
food,ARTICHOKE,artichoke,,,0.3245499786515684,,,1,False,6.0
food,ARUGULA,arugula,,,0.218453655963747,,,1,False,6.0
food,ASPARAGUS,asparagus,,,0.5118845038438593,,,1,False,6.0
food,BACON,bacon,,,0.875743053106413,,,1,False,7.0
food,BAGEL,bagel,,,0.7126849107677926,,,1,False,6.0
food,BAKLAVA,baklava,,,0.1666684606525085,,,1,False,6.0
food,BANANA SPLIT,banana split,,,0.415253902816199,,,1,False,6.0
food,BASIL,basil,,,0.139268316894443,,,1,False,6.0
food,BATTER,batter,,,0.2321697386841641,,,1,False,5.0
food,BEET,beet,,,0.3097627801714159,,,1,False,6.0
food,BELL PEPPER,bell pepper,,,0.5477069660680522,,,1,False,6.0
food,BERRY,berry,,,0.5705481878719992,,,1,False,6.0
food,BIRTHDAY CAKE,birthday cake,,,0.5500779187850648,,,1,False,7.0
food,BISCUIT,biscuit,,,0.746356573048043,,,1,False,6.0
food,BLACKBERRY,blackberry,,,0.4421141422637606,,,1,False,6.0
food,BOK CHOY,bok choy,,,0.2085932574183759,,,1,False,6.0
food,BOLOGNA,bologna,,,0.60407590769176,,,1,False,6.0
food,BREAD,bread,,,0.8994376343654623,,,1,False,7.0
food,BREADSTICK,breadstick,,,0.6348501646715915,,,1,False,6.0
food,BREAKFAST,breakfast,,,0.6166499614926215,,,1,False,6.0
food,BROCCOLI,broccoli,,,0.6940673945131458,,,1,False,6.0
food,BROWNIE,brownie,,,0.6477138568136706,,,1,False,6.0
food,BRUSSELS SPROUTS,brussels sprouts,,,0.4848565668453078,,,1,False,6.0
food,BUFFET,buffet,,,0.3330908495327296,,,1,False,6.0
food,BUN,bun,,,0.5715292054915103,,,1,False,6.0
food,BURRITO,burrito,,,0.8235897625153084,,,1,False,6.0
food,BUTTER,butter,,,0.4913891921733628,,,1,False,7.0
food,CABBAGE,cabbage,,,0.5570099326490401,,,1,False,6.0
food,CAKE,cake,,,0.752953485691091,,,1,False,7.0
food,CAKE MIX,cake mix,,,0.2659599781867092,,,1,False,6.0
food,CALAMARI,calamari,,,0.3053168752197085,,,1,False,6.0
food,CALZONE,calzone,,,0.5175553868814582,,,1,False,6.0
food,CANDY,candy,,,0.4249562154928591,,,1,False,6.0
food,CANDY BAR,candy bar,,,0.5078052524950648,,,1,False,6.0
food,CANDY CANE,candy cane,,,0.2491083959900271,,,1,False,5.0
food,CANTALOUPE,cantaloupe,,,0.4882060908422368,,,1,False,6.0
food,CARAMEL,caramel,,,0.2975408000838678,,,1,False,6.0
food,CASHEW,cashew,,,0.4544754397914569,,,1,False,6.0
food,CASSEROLE,casserole,,,0.6904414067810986,,,1,False,6.0
food,CATFISH,catfish,,,0.4015174912239592,,,1,False,2.0
food,CAVIAR,caviar,,,0.2654403329497704,,,1,False,5.0
food,CEREAL,cereal,,,0.8146688820617541,,,1,False,6.0
food,CHEESE,cheese,,,0.8580024326448017,,,1,False,7.0
food,CHEESEBURGER,cheeseburger,,,0.943758870036816,,,1,False,7.0
food,CHEESECAKE,cheesecake,,,0.6259515599902885,,,1,False,6.0
food,CHICKPEA,chickpea,,,0.373080013834349,,,1,False,6.0
food,CHILI,chili,,,0.6889403962157263,,,1,False,7.0
food,CHIPS,chips,,,0.7272193950014021,,,1,False,7.0
food,CHIVE,chive,,,0.1964822220895759,,,1,False,6.0
food,CHOCOLATE,chocolate,,,0.6597135762071233,,,1,False,7.0
food,CILANTRO,cilantro,,,0.2178772180438593,,,1,False,6.0
food,CINNAMON,cinnamon,,,0.2041267763042085,,,1,False,7.0
food,CLAM,clam,,,0.3165618489666152,,,1,False,2.0
food,CLOVE,clove,,,0.0668626496533022,,,1,False,5.0
food,COCONUT,coconut,,,0.4503386845937677,,,1,False,5.0
food,COFFEE BEAN,coffee bean,,,0.1268307904799728,,,1,False,6.0
food,COLESLAW,coleslaw,,,0.5805137040403932,,,1,False,6.0
food,COOKIE,cookie,,,0.7868307739678955,,,1,False,6.0
food,CORDON BLEU,cordon bleu,,,0.279395772217868,,,1,False,6.0
food,CORN,corn,,,0.7894075899952997,,,1,False,7.0
food,CORNBREAD,cornbread,,,0.6320332407292961,,,1,False,6.0
food,CORNMEAL,cornmeal,,,0.313378723285704,,,1,False,6.0
food,COTTON CANDY,cotton candy,,,0.3388788528784378,,,1,False,5.0
food,CRAB,crab,,,0.4903940469530385,,,1,False,2.0
food,CRACKER,cracker,,,0.6608244702278263,,,1,False,6.0
food,CRAYFISH,crayfish,,,0.224356649377323,,,1,False,2.0
food,CREAM CHEESE,cream cheese,,,0.5016246294542863,,,1,False,6.0
food,CREME BRULEE,creme brulee,,,0.2332654947313661,,,1,False,6.0
food,CREPE,crepe,,,0.4205088703327593,,,1,False,6.0
food,CROISSANT,croissant,,,0.5633971295319228,,,1,False,6.0
food,CROUTON,crouton,,,0.3178299898879669,,,1,False,6.0
food,CRUMB,crumb,,,0.1476358460774148,,,1,False,6.0
food,CUPCAKE,cupcake,,,0.6763484883972646,,,1,False,6.0
food,CURRY,curry,,,0.4126893573413061,,,1,False,7.0
food,DESSERT,dessert,,,0.5633349305243646,,,1,False,7.0
food,DIP,dip,,,0.2942294433957781,,,1,False,4.0
food,DONUT,donut,,,0.717080127994641,,,1,False,6.0
food,DOUGH,dough,,,0.2567610895450957,,,1,False,6.0
food,DUMPLING,dumpling,,,0.5019895302986269,,,1,False,6.0
food,EASTER EGG,easter egg,,,0.1311500249640029,,,1,False,4.0
food,ECLAIR,eclair,,,0.3198258159346606,,,1,False,6.0
food,EEL,eel,,,0.0855952365754161,,,1,False,4.0
food,EGG,egg,,,0.8659390260092067,,,1,False,6.0
food,EGG ROLL,egg roll,,,0.6051029473846821,,,1,False,6.0
food,EGGPLANT,eggplant,,,0.408884619906109,,,1,False,6.0
food,ENCHILADA,enchilada,,,0.5938895501665273,,,1,False,6.0
food,FAST FOOD,fast food,,,0.7737364019481778,,,1,False,6.0
food,FISH,fish,,,0.7856052151255933,,,1,False,2.0
food,FLAN,flan,,,0.2517099814118034,,,1,False,6.0
food,FLOUR,flour,,,0.2326375477454034,,,1,False,7.0
food,FONDUE,fondue,,,0.2516260850760275,,,1,False,6.0
food,FRENCH FRIES,french fries,,,0.8689581460903568,,,1,False,7.0
food,FRUIT,fruit,,,0.8039580111633758,,,1,False,7.0
food,FRUITCAKE,fruitcake,,,0.2909922920741967,,,1,False,5.0
food,FUDGE,fudge,,,0.3937856642435376,,,1,False,6.0
food,GARLIC,garlic,,,0.3504184991287838,,,1,False,7.0
food,GINGERBREAD MAN,gingerbread man,,,0.2365439498216539,,,1,False,6.0
food,GOAT,goat,,,0.1457066757972002,,,1,False,2.0
food,GRAIN,grain,,,0.3521511506103534,,,1,False,5.0
food,GRANOLA,granola,,,0.5525880919159551,,,1,False,6.0
food,GRAPEFRUIT,grapefruit,,,0.5182154545102997,,,1,False,6.0
food,GRAVY,gravy,,,0.4406369883355845,,,1,False,6.0
food,GREEN BEANS,green beans,,,0.7199337345975734,,,1,False,6.0
food,GRITS,grits,,,0.4589051663204274,,,1,False,6.0
food,GUACAMOLE,guacamole,,,0.5474445650220382,,,1,False,7.0
food,GUM,gum,,,0.107831760619652,,,1,False,4.0
food,GUMBALL,gumball,,,0.1266353500055824,,,1,False,4.0
food,GUMDROP,gumdrop,,,0.1552106614692122,,,1,False,6.0
food,GYRO,gyro,,,0.4428258343094247,,,1,False,5.0
food,HAM,ham,,,0.77099385353873,,,1,False,4.0
food,HAMBURGER,hamburger,,,0.9263865884972736,,,1,False,7.0
food,HASH,hash,,,0.3067464631569128,,,1,False,2.0
food,HONEY,honey,,,0.3522261409054533,,,1,False,6.0
food,HOTDOG,hotdog,,,0.8680725188491006,,,1,False,6.0
food,HUMMUS,hummus,,,0.421279834815099,,,1,False,6.0
food,ICE CREAM,ice cream,,,0.6379751034260652,,,1,False,7.0
food,ICE-CREAM CONE,ice-cream cone,,,0.5443701569341697,,,1,False,6.0
food,JALAPENO,jalapeno,,,0.36061651746272,,,1,False,6.0
food,JAM,jam,,,0.3318432365987948,,,1,False,7.0
food,JELLY BEAN,jelly bean,,,0.2980535877610853,,,1,False,6.0
food,KALE,kale,,,0.3885536350161939,,,1,False,6.0
food,KEBAB,kebab,,,0.4560120239117279,,,1,False,6.0
food,KETCHUP,ketchup,,,0.3180679879469739,,,1,False,7.0
food,KIWI,kiwi,,,0.4261141690170905,,,1,False,5.0
food,LAMB,lamb,,,0.4768877466344616,,,1,False,2.0
food,LAMB CHOP,lamb chop,,,0.6137346554758663,,,1,False,4.0
food,LASAGNA,lasagna,,,0.8275947616823817,,,1,False,7.0
food,LEEK,leek,,,0.2607062939344996,,,1,False,5.0
food,LETTUCE,lettuce,,,0.6383546344688611,,,1,False,7.0
food,LICORICE,licorice,,,0.2414266876838366,,,1,False,6.0
food,LIME,lime,,,0.3433573376524627,,,1,False,6.0
food,LIME (FRUIT),,Limette,,,0.5144444444444447,,1,False,2.0
food,LOBSTER,lobster,,,0.5789109610219296,,,1,False,4.0
food,LOLLIPOP,lollipop,,,0.3190159594689049,,,1,False,6.0
food,MACADAMIA,macadamia,,,0.214702293569499,,,1,False,6.0
food,MACARONI,macaroni,,,0.8242143520819425,,,1,False,6.0
food,MAPLE SYRUP,maple syrup,,,0.2861419927558988,,,1,False,7.0
food,MARMALADE,marmalade,,,0.1921016348429887,,,1,False,6.0
food,MARSHMALLOW,marshmallow,,,0.4312508951886247,,,1,False,6.0
food,MASHED POTATO,mashed potato,,,0.8264683811070419,,,1,False,6.0
food,MEAT,meat,,,0.8586380472648947,,,1,False,7.0
food,MEATBALL,meatball,,,0.8041429571080376,,,1,False,6.0
food,MEATLOAF,meatloaf,,,0.7510604209070202,,,1,False,6.0
food,MINT,mint,,,0.1799905995141885,,,1,False,6.0
food,MOUSSE,mousse,,,0.2432084860531735,,,1,False,6.0
food,MUFFIN,muffin,,,0.7219958420088148,,,1,False,6.0
food,MULBERRY,mulberry,,,0.1770834224576299,,,1,False,5.0
food,MUSHROOM,mushroom,,,0.5507670129212021,,,1,False,5.0
food,MUSSEL,mussel,,,0.300810264791907,,,1,False,5.0
food,MUSTARD,mustard,,,0.315525198840648,,,1,False,7.0
food,NACHO,nacho,,,0.6188082106513159,,,1,False,6.0
food,NOODLE,noodle,,,0.6945947429094517,,,1,False,5.0
food,NUT,nut,,,0.5595017986975189,,,1,False,2.0
food,OATMEAL,oatmeal,,,0.7590870547395094,,,1,False,7.0
food,OCTOPUS,octopus,,,0.1000016993580172,,,1,False,2.0
food,OKRA,okra,,,0.2546665210151895,,,1,False,5.0
food,OMELET,omelet,,,0.8269229998060386,,,1,False,6.0
food,ORANGE,orange,,,0.7073331363935543,,,1,False,4.0
food,ORANGE (FRUIT),,Orange,,,0.9155555555555556,,1,False,2.0
food,OYSTER,oyster,,,0.4109076731166437,,,1,False,5.0
food,PANCAKE,pancake,,,0.8265467768928366,,,1,False,6.0
food,PARFAIT,parfait,,,0.3672675252893962,,,1,False,7.0
food,PARSLEY,parsley,,,0.2021392321590402,,,1,False,6.0
food,PASTA,pasta,,,0.9271522400934684,,,1,False,7.0
food,PASTRY,pastry,,,0.6137919759537257,,,1,False,6.0
food,PATTY,patty,,,0.4769503818845976,,,1,False,6.0
food,PEANUT,peanut,,,0.5389410721316041,,,1,False,6.0
food,PEANUT BUTTER,peanut butter,,,0.7182205714738383,,,1,False,7.0
food,PECAN,pecan,,,0.3814976128572028,,,1,False,6.0
food,PEPPER,,Paprika,,,0.8627777777777779,,1,False,2.0
food,PEPPER (SEASONING),pepper (seasoning),,,0.2155506606923675,,,1,False,7.0
food,PEPPER (VEGETABLE),pepper (vegetable),,,0.5346043455833556,,,1,False,7.0
food,PEPPERMINT,peppermint,,,0.1224907904455388,,,1,False,6.0
food,PEPPERONI,pepperoni,,,0.6577149192014982,,,1,False,6.0
food,PESTO,pesto,,,0.2779925405656284,,,1,False,6.0
food,PICKLE,pickle,,,0.5055342813579342,,,1,False,6.0
food,PIE,pie,,,0.6572923467951406,,,1,False,7.0
food,PIECRUST,piecrust,,,0.2557433273879459,,,1,False,6.0
food,PIG,pig,,,0.1520411345099711,,,1,False,2.0
food,PISTACHIO,pistachio,,,0.3433075003314929,,,1,False,6.0
food,PITA,pita,,,0.4686424993557478,,,1,False,6.0
food,PIZZA,pizza,,,0.934098806231756,,,1,False,7.0
food,PLUM,plum,,,0.4519325144721912,,,1,False,5.0
food,POPCORN,popcorn,,,0.606562717286105,,,1,False,7.0
food,POPPY,poppy,,,0.0289931753719064,,,1,False,4.0
food,POPSICLE,popsicle,,,0.3980491613867159,,,1,False,6.0
food,POTPIE,potpie,,,0.6472212786412969,,,1,False,6.0
food,PRETZEL,pretzel,,,0.6521549158600707,,,1,False,6.0
food,PRUNE,prune,,,0.26989419493619,,,1,False,5.0
food,PUDDING,pudding,,,0.5040051730578408,,,1,False,7.0
food,QUESADILLA,quesadilla,,,0.6218122936097598,,,1,False,6.0
food,QUICHE,quiche,,,0.3675343015369392,,,1,False,6.0
food,RABBIT,rabbit,,,0.0522019980218315,,,1,False,2.0
food,RAISIN,raisin,,,0.4175730372408628,,,1,False,6.0
food,RAVIOLI,ravioli,,,0.7110304345943217,,,1,False,6.0
food,READY MEAL,ready meal,,,0.4651345450202396,,,1,False,6.0
food,RHUBARB,rhubarb,,,0.2005323705750019,,,1,False,5.0
food,RICE,rice,,,0.871990200725246,,,1,False,7.0
food,ROLL,roll,,,0.6238729283948491,,,1,False,2.0
food,SAFFRON,saffron,,,0.0571384490633599,,,1,False,6.0
food,SALAD,salad,,,0.8519798871424725,,,1,False,6.0
food,SALAMI,salami,,,0.6214690986216878,,,1,False,6.0
food,SANDWICH,sandwich,,,0.9302697983107516,,,1,False,6.0
food,SARDINE,sardine,,,0.2532727333667102,,,1,False,5.0
food,SAUCE,sauce,,,0.2711984343686225,,,1,False,7.0
food,SAUERKRAUT,sauerkraut,,,0.2627205523236867,,,1,False,6.0
food,SAUSAGE,sausage,,,0.7832771648882425,,,1,False,6.0
food,SCALLION,scallion,,,0.2554882775688663,,,1,False,6.0
food,SCALLOP,scallop,,,0.3856031467076065,,,1,False,2.0
food,SCONE,scone,,,0.4051497524405066,,,1,False,6.0
food,SCRAMBLED EGG,scrambled egg,,,0.8286316381533974,,,1,False,7.0
food,SEAFOOD,seafood,,,0.6979295127144792,,,1,False,6.0
food,SEAWEED,seaweed,,,0.1138523214774787,,,1,False,6.0
food,SHORTBREAD,shortbread,,,0.4269354688070982,,,1,False,6.0
food,SHRIMP,shrimp,,,0.5860383581117146,,,1,False,5.0
food,SNACK,snack,,,0.630418041104456,,,1,False,6.0
food,SORBET,sorbet,,,0.2637172987430783,,,1,False,6.0
food,SOUFFLE,souffle,,,0.3345521714384009,,,1,False,6.0
food,SOUP,soup,,,0.7975155715885043,,,1,False,6.0
food,SOY SAUCE,soy sauce,,,0.1574825887029655,,,1,False,7.0
food,SPAGHETTI,spaghetti,,,0.9056219928312323,,,1,False,7.0
food,SPAM,spam,,,0.2850559783382189,,,1,False,2.0
food,SPARERIBS,spareribs,,,0.5323600577155481,,,1,False,6.0
food,SPINACH,spinach,,,0.6293873146934941,,,1,False,7.0
food,SPRING ROLL,spring roll,,,0.5238332094139293,,,1,False,6.0
food,SPROUTS,sprouts,,,0.2933705047199767,,,1,False,5.0
food,SQUASH,squash,,,0.4506903145806087,,,1,False,6.0
food,SQUID,squid,,,0.1734336893336128,,,1,False,2.0
food,STAR FRUIT,star fruit,,,0.2127721808019491,,,1,False,6.0
food,STEAK,steak,,,0.9022821196546278,,,1,False,7.0
food,STEW,stew,,,0.6710428786123606,,,1,False,6.0
food,STIR FRY,stir fry,,,0.6027156781826826,,,1,False,6.0
food,STRING CHEESE,string cheese,,,0.5910774650097496,,,1,False,6.0
food,STUFFING,stuffing,,,0.5406226831835621,,,1,False,6.0
food,SUGAR CUBE,sugar cube,,,0.1116989821925626,,,1,False,6.0
food,SUNDAE,sundae,,,0.4538466782420152,,,1,False,7.0
food,SUSHI,sushi,,,0.6165032345564728,,,1,False,6.0
food,SWEET POTATO,sweet potato,,,0.6391792155976305,,,1,False,6.0
food,SWORDFISH,swordfish,,,0.2646801057682611,,,1,False,5.0
food,SYRUP,syrup,,,0.2026665805553461,,,1,False,6.0
food,TACO,taco,,,0.8219501706523994,,,1,False,7.0
food,TAFFY,taffy,,,0.1881644996569313,,,1,False,5.0
food,TAMALE,tamale,,,0.5600832341088305,,,1,False,6.0
food,TIRAMISU,tiramisu,,,0.2343614176924187,,,1,False,6.0
food,TOAST,toast,,,0.7849721850894028,,,1,False,7.0
food,TOMATO SAUCE,tomato sauce,,,0.4056166108737069,,,1,False,7.0
food,TORTELLINI,tortellini,,,0.4789012586930846,,,1,False,6.0
food,TORTILLA,tortilla,,,0.5989182335725948,,,1,False,7.0
food,TOSTADA,tostada,,,0.4242727589121139,,,1,False,6.0
food,VEGETABLE,vegetable,,,0.7681031400655023,,,1,False,6.0
food,WAFER,wafer,,,0.2681177076514147,,,1,False,6.0
food,WAFFLE,waffle,,,0.7160609827793082,,,1,False,6.0
food,WALNUT,walnut,,,0.443031979591617,,,1,False,6.0
food,WATERMELON,watermelon,,,0.6232029562277239,,,1,False,7.0
food,WEDDING CAKE,wedding cake,,,0.2967122282418315,,,1,False,6.0
food,WHEAT,wheat,,,0.3231756767702861,,,1,False,7.0
food,WHIPPED CREAM,whipped cream,,,0.3034200872268534,,,1,False,6.0
food,WRAP,wrap,,,0.578161320376666,,,1,False,5.0
food,YOGURT,yogurt,,,0.656440987682332,,,1,False,7.0
food,YOLK,yolk,,,0.2696147150578116,,,1,False,7.0
food,ZUCCHINI,zucchini,,,0.5050129944374478,,,1,False,6.0
footwear,BOOT,boot,,,0.8708521552347908,,,1,False,7.0
footwear,FLIP-FLOP,flip-flop,,,0.7404112738170842,,,1,False,6.0
footwear,FLIPPER,flipper,,,0.0769408634493722,,,1,False,2.0
footwear,ICESKATE,iceskate,,,0.2064043796280645,,,1,False,6.0
footwear,MOCCASIN,moccasin,,,0.3879937342497456,,,1,False,6.0
footwear,ROLLERBLADE,rollerblade,,,0.2562886063114954,,,1,False,6.0
footwear,ROLLERSKATE,rollerskate,,,0.2500026909787628,,,1,False,6.0
footwear,SANDAL,sandal,,,0.814918068666602,,,1,False,6.0
footwear,SHOE,shoe,,,0.9835206571137975,,,1,False,7.0
footwear,SKI BOOTS,ski boots,,,0.3117632448978046,,,1,False,6.0
footwear,SLIPPER,slipper,,,0.7089078572991903,,,1,False,6.0
footwear,SNOWSHOE,snowshoe,,,0.2493217599388774,,,1,False,6.0
footwear,SOCK,sock,,,0.6345773253275132,,,1,False,7.0
footwear,STILETTO,stiletto,,,0.4929718727217942,,,1,False,6.0
